;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men
7866;2002;Prienų r. sav.;35369.0;55–59;1159.0;0.5685936151855047;20110.587575496116;15258.412424503884
7867;2002;Prienų r. sav.;35369.0;60–64;1278.0;0.6087636932707355;21531.363067292645;13837.636932707355
7868;2002;Prienų r. sav.;35369.0;65–69;1454.0;0.656121045392022;23206.345254470427;12162.654745529573
7869;2002;Prienų r. sav.;35369.0;70–74;1611.0;0.6896337678460583;24391.65673494724;10977.343265052761
7870;2002;Prienų r. sav.;35369.0;75 ir vyresni;2324.0;0.7848537005163512;27759.490533562825;7609.509466437175
7871;2003;Prienų r. sav.;35021.0;Iš viso pagal amžių;1100.0;0.5454545454545454;19102.363636363636;15918.636363636364
7872;2003;Prienų r. sav.;35021.0;0–4;976.0;0.4877049180327869;17079.91393442623;17941.08606557377
7873;2003;Prienų r. sav.;35021.0;5–9;974.0;0.48665297741273106;17043.073921971256;17977.926078028744
7874;2003;Prienų r. sav.;35021.0;10–14;885.0;0.4350282485875706;15235.12429378531;19785.87570621469
7875;2003;Prienų r. sav.;35021.0;15–19;973.0;0.48612538540596095;17024.59712230216;17996.40287769784
7876;2003;Prienų r. sav.;35021.0;20–24;820.0;0.3902439024390244;13666.731707317074;21354.268292682926
7877;2003;Prienų r. sav.;35021.0;25–29;922.0;0.45770065075921906;16029.13449023861;18991.86550976139
7878;2003;Prienų r. sav.;35021.0;30–34;944.0;0.4703389830508474;16471.741525423728;18549.258474576272
7879;2003;Prienų r. sav.;35021.0;35–39;968.0;0.48347107438016534;16931.64049586777;18089.35950413223
7880;2003;Prienų r. sav.;35021.0;40–44;954.0;0.47589098532494756;16666.17819706499;18354.82180293501
7881;2003;Prienų r. sav.;35021.0;45–49;966.0;0.4824016563146998;16894.1884057971;18126.8115942029
7882;2003;Prienų r. sav.;35021.0;50–54;966.0;0.4824016563146998;16894.1884057971;18126.8115942029
7883;2003;Prienų r. sav.;35021.0;55–59;1123.0;0.5547640249332146;19428.39091718611;15592.609082813891
7884;2003;Prienų r. sav.;35021.0;60–64;1289.0;0.6121024049650892;21436.438324282386;13584.561675717614
7885;2003;Prienų r. sav.;35021.0;65–69;1438.0;0.6522948539638387;22844.018080667596;12176.981919332404
7886;2003;Prienų r. sav.;35021.0;70–74;1623.0;0.6919285274183611;24232.028958718423;10788.971041281577
7887;2003;Prienų r. sav.;35021.0;75 ir vyresni;2374.0;0.7893850042123;27645.052232518956;7375.947767481044
7888;2004;Prienų r. sav.;34438.0;Iš viso pagal amžių;1106.0;0.5479204339963833;18869.28390596745;15568.716094032548
7889;2004;Prienų r. sav.;34438.0;0–4;1001.0;0.5004995004995005;17236.2017982018;17201.7982017982
7890;2004;Prienų r. sav.;34438.0;5–9;945.0;0.47089947089947093;16216.83597883598;18221.16402116402
7891;2004;Prienų r. sav.;34438.0;10–14;878.0;0.4305239179954442;14826.382687927107;19611.617312072893
7892;2004;Prienų r. sav.;34438.0;15–19;977.0;0.4882292732855681;16813.639713408393;17624.360286591607
7893;2004;Prienų r. sav.;34438.0;20–24;860.0;0.41860465116279066;14415.906976744185;20022.093023255817
7894;2004;Prienų r. sav.;34438.0;25–29;876.0;0.4292237442922374;14781.607305936071;19656.39269406393
7895;2004;Prienų r. sav.;34438.0;30–34;960.0;0.47916666666666663;16501.541666666664;17936.458333333336
7896;2004;Prienų r. sav.;34438.0;35–39;976.0;0.4877049180327869;16795.581967213115;17642.418032786885
7897;2004;Prienų r. sav.;34438.0;40–44;985.0;0.4923857868020305;16956.781725888326;17481.218274111674
7898;2004;Prienų r. sav.;34438.0;45–49;939.0;0.46751863684771033;16100.40681576145;18337.59318423855
7899;2004;Prienų r. sav.;34438.0;50–54;986.0;0.49290060851926976;16974.51115618661;17463.48884381339
7900;2004;Prienų r. sav.;34438.0;55–59;1114.0;0.5511669658886894;18981.087971274686;15456.912028725314
7901;2004;Prienų r. sav.;34438.0;60–64;1260.0;0.6031746031746033;20772.126984126986;13665.873015873014
7902;2004;Prienų r. sav.;34438.0;65–69;1506.0;0.6679946879150067;23004.401062417;11433.598937583
7903;2004;Prienų r. sav.;34438.0;70–74;1601.0;0.6876951905059339;23682.84697064335;10755.15302935665
7904;2004;Prienų r. sav.;34438.0;75 ir vyresni;2365.0;0.7885835095137421;27157.238900634253;7280.761099365747
7905;2005;Prienų r. sav.;33866.0;Iš viso pagal amžių;1107.0;0.5483288166214996;18569.703703703704;15296.296296296296
7906;2005;Prienų r. sav.;33866.0;0–4;972.0;0.48559670781893005;16445.218106995886;17420.781893004114
7907;2005;Prienų r. sav.;33866.0;5–9;948.0;0.47257383966244726;16004.185654008439;17861.81434599156
7908;2005;Prienų r. sav.;33866.0;10–14;931.0;0.46294307196562834;15678.03007518797;18187.96992481203
7909;2005;Prienų r. sav.;33866.0;15–19;916.0;0.4541484716157205;15380.19213973799;18485.807860262008
7910;2005;Prienų r. sav.;33866.0;20–24;865.0;0.4219653179190751;14290.277456647398;19575.722543352604
7911;2005;Prienų r. sav.;33866.0;25–29;887.0;0.43630214205186024;14775.808342728298;19090.191657271702
7912;2005;Prienų r. sav.;33866.0;30–34;951.0;0.4742376445846478;16060.532071503681;17805.46792849632
7913;2005;Prienų r. sav.;33866.0;35–39;978.0;0.4887525562372188;16552.094069529652;17313.905930470348
7914;2005;Prienų r. sav.;33866.0;40–44;982.0;0.4908350305498982;16622.619144602853;17243.380855397147
7915;2005;Prienų r. sav.;33866.0;45–49;958.0;0.47807933194154484;16190.634655532358;17675.365344467642
7916;2005;Prienų r. sav.;33866.0;50–54;962.0;0.4802494802494802;16264.128898128896;17601.871101871104
7917;2005;Prienų r. sav.;33866.0;55–59;1152.0;0.5659722222222222;19167.215277777777;14698.784722222223
7918;2005;Prienų r. sav.;33866.0;60–64;1256.0;0.6019108280254777;20384.312101910826;13481.687898089174
7919;2005;Prienų r. sav.;33866.0;65–69;1455.0;0.6563573883161512;22228.199312714776;11637.800687285224
7920;2005;Prienų r. sav.;33866.0;70–74;1642.0;0.6954933008526187;23553.576126674787;10312.423873325213
7921;2005;Prienų r. sav.;33866.0;75 ir vyresni;2350.0;0.7872340425531915;26660.468085106382;7205.531914893618
7922;2006;Prienų r. sav.;33060.0;Iš viso pagal amžių;1115.0;0.5515695067264574;18234.887892376682;14825.112107623318
7923;2006;Prienų r. sav.;33060.0;0–4;974.0;0.48665297741273106;16088.747433264889;16971.25256673511
7924;2006;Prienų r. sav.;33060.0;5–9;956.0;0.4769874476987448;15769.205020920503;17290.794979079496
7925;2006;Prienų r. sav.;33060.0;10–14;953.0;0.4753410283315844;15714.77439664218;17345.22560335782
7926;2006;Prienų r. sav.;33060.0;15–19;911.0;0.4511525795828759;14915.104281009877;18144.895718990123
7927;2006;Prienų r. sav.;33060.0;20–24;919.0;0.455930359085963;15073.057671381937;17986.94232861806
7928;2006;Prienų r. sav.;33060.0;25–29;816.0;0.38725490196078427;12802.647058823528;20257.352941176472
7929;2006;Prienų r. sav.;33060.0;30–34;985.0;0.4923857868020305;16278.274111675128;16781.725888324872
7930;2006;Prienų r. sav.;33060.0;35–39;1006.0;0.5029821073558648;16628.58846918489;16431.41153081511
7931;2006;Prienų r. sav.;33060.0;40–44;981.0;0.490316004077472;16209.847094801224;16850.152905198775
7932;2006;Prienų r. sav.;33060.0;45–49;976.0;0.4877049180327869;16123.524590163935;16936.475409836065
7933;2006;Prienų r. sav.;33060.0;50–54;965.0;0.4818652849740933;15930.466321243524;17129.533678756474
7934;2006;Prienų r. sav.;33060.0;55–59;1104.0;0.5471014492753623;18087.173913043476;14972.826086956524
7935;2006;Prienų r. sav.;33060.0;60–64;1277.0;0.6084573218480814;20115.599060297573;12944.400939702427
7936;2006;Prienų r. sav.;33060.0;65–69;1478.0;0.6617050067658998;21875.967523680647;11184.032476319353
7937;2006;Prienų r. sav.;33060.0;70–74;1705.0;0.7067448680351907;23364.985337243405;9695.014662756595
7938;2006;Prienų r. sav.;33060.0;75 ir vyresni;2229.0;0.7756841633019291;25644.118438761776;7415.881561238224
7939;2007;Prienų r. sav.;32421.0;Iš viso pagal amžių;1119.0;0.5531724754244862;17934.404825737267;14486.595174262733
7940;2007;Prienų r. sav.;32421.0;0–4;957.0;0.477533960292581;15482.128526645769;16938.87147335423
7941;2007;Prienų r. sav.;32421.0;5–9;928.0;0.4612068965517241;14952.788793103447;17468.21120689655
7942;2007;Prienų r. sav.;32421.0;10–14;954.0;0.47589098532494756;15428.861635220124;16992.138364779876
7943;2007;Prienų r. sav.;32421.0;15–19;900.0;0.4444444444444444;14409.333333333332;18011.666666666668
7944;2007;Prienų r. sav.;32421.0;20–24;980.0;0.4897959183673469;15879.673469387755;16541.326530612245
7945;2007;Prienų r. sav.;32421.0;25–29;787.0;0.3646759847522236;11823.160101651842;20597.83989834816
7946;2007;Prienų r. sav.;32421.0;30–34;993.0;0.49647532729103727;16096.226586102719;16324.773413897281
7947;2007;Prienų r. sav.;32421.0;35–39;991.0;0.4954591321897074;16063.280524722502;16357.719475277498
7948;2007;Prienų r. sav.;32421.0;40–44;999.0;0.49949949949949946;16194.273273273271;16226.726726726729
7949;2007;Prienų r. sav.;32421.0;45–49;971.0;0.4850669412976313;15726.355303810504;16694.644696189498
7950;2007;Prienų r. sav.;32421.0;50–54;990.0;0.4949494949494949;16046.757575757574;16374.242424242426
7951;2007;Prienų r. sav.;32421.0;55–59;1078.0;0.536178107606679;17383.430426716142;15037.569573283858
7952;2007;Prienų r. sav.;32421.0;60–64;1276.0;0.6081504702194358;19716.846394984328;12704.153605015672
7953;2007;Prienų r. sav.;32421.0;65–69;1476.0;0.6612466124661247;21438.27642276423;10982.72357723577
7954;2007;Prienų r. sav.;32421.0;70–74;1695.0;0.7050147492625369;22857.28318584071;9563.716814159288
7955;2007;Prienų r. sav.;32421.0;75 ir vyresni;2265.0;0.7792494481236203;25264.046357615895;7156.9536423841055
7956;2008;Prienų r. sav.;31807.0;Iš viso pagal amžių;1121.0;0.5539696699375558;17620.113291703838;14186.886708296162
7957;2008;Prienų r. sav.;31807.0;0–4;962.0;0.4802494802494802;15275.295218295218;16531.704781704782
7958;2008;Prienų r. sav.;31807.0;5–9;972.0;0.48559670781893005;15445.374485596709;16361.625514403291
7959;2008;Prienų r. sav.;31807.0;10–14;945.0;0.47089947089947093;14977.899470899472;16829.100529100528
7960;2008;Prienų r. sav.;31807.0;15–19;878.0;0.4305239179954442;13693.674259681095;18113.325740318905
7961;2008;Prienų r. sav.;31807.0;20–24;970.0;0.48453608247422686;15411.639175257733;16395.360824742267
7962;2008;Prienų r. sav.;31807.0;25–29;816.0;0.38725490196078427;12317.416666666666;19489.583333333336
7963;2008;Prienų r. sav.;31807.0;30–34;932.0;0.46351931330472107;14743.158798283263;17063.841201716736
7964;2008;Prienų r. sav.;31807.0;35–39;997.0;0.49849548645937813;15855.64593781344;15951.35406218656
7965;2008;Prienų r. sav.;31807.0;40–44;1009.0;0.5044598612487612;16045.354806739348;15761.645193260652
7966;2008;Prienų r. sav.;31807.0;45–49;974.0;0.48665297741273106;15478.971252566736;16328.028747433264
7967;2008;Prienų r. sav.;31807.0;50–54;1020.0;0.5098039215686274;16215.333333333332;15591.666666666668
7968;2008;Prienų r. sav.;31807.0;55–59;1074.0;0.5344506517690875;16999.271880819364;14807.728119180636
7969;2008;Prienų r. sav.;31807.0;60–64;1233.0;0.5944849959448499;18908.784266017843;12898.215733982157
7970;2008;Prienų r. sav.;31807.0;65–69;1487.0;0.663752521856086;21111.976462676528;10695.023537323472
7971;2008;Prienų r. sav.;31807.0;70–74;1673.0;0.7011356843992826;22301.022713687984;9505.977286312016
7972;2008;Prienų r. sav.;31807.0;75 ir vyresni;2279.0;0.7806055287406757;24828.720052654673;6978.279947345327
7973;2009;Prienų r. sav.;31457.0;Iš viso pagal amžių;1121.0;0.5539696699375558;17426.223907225693;14030.776092774307
7974;2009;Prienų r. sav.;31457.0;0–4;965.0;0.4818652849740933;15158.036269430053;16298.963730569947
7975;2009;Prienų r. sav.;31457.0;5–9;1000.0;0.5;15728.5;15728.5
7976;2009;Prienų r. sav.;31457.0;10–14;933.0;0.4640943193997856;14599.015005359057;16857.984994640945
7977;2009;Prienų r. sav.;31457.0;15–19;873.0;0.42726231386025204;13440.390607101948;18016.60939289805
7978;2009;Prienų r. sav.;31457.0;20–24;966.0;0.4824016563146998;15174.908902691512;16282.091097308488
7979;2009;Prienų r. sav.;31457.0;25–29;859.0;0.41792782305005816;13146.755529685679;18310.24447031432
7980;2009;Prienų r. sav.;31457.0;30–34;883.0;0.4337485843714609;13644.429218573046;17812.570781426955
7981;2009;Prienų r. sav.;31457.0;35–39;998.0;0.498997995991984;15696.979959919841;15760.020040080159
7982;2009;Prienų r. sav.;31457.0;40–44;1004.0;0.50199203187251;15791.163346613546;15665.836653386454
7983;2009;Prienų r. sav.;31457.0;45–49;1013.0;0.506416584402764;15930.34649555775;15526.65350444225
7984;2009;Prienų r. sav.;31457.0;50–54;999.0;0.49949949949949946;15712.755755755754;15744.244244244246
7985;2009;Prienų r. sav.;31457.0;55–59;1073.0;0.5340167753960857;16798.565703634667;14658.434296365333
7986;2009;Prienų r. sav.;31457.0;60–64;1211.0;0.5871180842279109;18468.973575557393;12988.026424442607
7987;2009;Prienų r. sav.;31457.0;65–69;1427.0;0.6496145760336369;20434.925718290116;11022.074281709884
7988;2009;Prienų r. sav.;31457.0;70–74;1729.0;0.7108155002891845;22360.123192596875;9096.876807403125
