;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men;possibility;group;men_proportion;group_men;age_woman;age_men
5711;2019;Birštono sav.;4117.0;75 ir vyresni;2901;1.4505;5971.7085;-1854.7084999999997;0.0625;0.09065625;0.4504999999999999;0.028156249999999994;373.23178125;115.91928124999997
5797;2001;Jonavos r. sav.;52258.0;Iš viso pagal amžių;1123;0.5615;29342.867;22915.133;0.0625;0.03509375;0.4385;0.02740625;1833.9291875;1432.1958125
5798;2001;Jonavos r. sav.;52258.0;0–4;958;0.479;25031.582;27226.418;0.0625;0.0299375;0.521;0.0325625;1564.473875;1701.651125
5799;2001;Jonavos r. sav.;52258.0;5–9;952;0.476;24874.807999999997;27383.192000000003;0.0625;0.02975;0.524;0.03275;1554.6754999999998;1711.4495000000002
5800;2001;Jonavos r. sav.;52258.0;10–14;938;0.469;24509.001999999997;27748.998000000003;0.0625;0.0293125;0.531;0.0331875;1531.8126249999998;1734.3123750000002
5801;2001;Jonavos r. sav.;52258.0;15–19;961;0.4805;25109.968999999997;27148.031000000003;0.0625;0.03003125;0.5195000000000001;0.032468750000000005;1569.3730624999998;1696.7519375000002
5802;2001;Jonavos r. sav.;52258.0;20–24;899;0.4495;23489.971;28768.029;0.0625;0.02809375;0.5505;0.03440625;1468.1231875;1798.0018125
5803;2001;Jonavos r. sav.;52258.0;25–29;913;0.4565;23855.777000000002;28402.222999999998;0.0625;0.02853125;0.5435;0.03396875;1490.9860625000001;1775.1389374999999
5804;2001;Jonavos r. sav.;52258.0;30–34;1050;0.525;27435.45;24822.55;0.0625;0.0328125;0.475;0.0296875;1714.715625;1551.409375
5805;2001;Jonavos r. sav.;52258.0;35–39;1041;0.5205;27200.288999999997;25057.711000000003;0.0625;0.03253125;0.47950000000000004;0.029968750000000002;1700.0180624999998;1566.1069375000002
5806;2001;Jonavos r. sav.;52258.0;40–44;1119;0.5595;29238.351;23019.649;0.0625;0.03496875;0.4405;0.02753125;1827.3969375;1438.7280625
5807;2001;Jonavos r. sav.;52258.0;45–49;1169;0.5845;30544.801;21713.199;0.0625;0.03653125;0.4155;0.02596875;1909.0500625;1357.0749375
5808;2001;Jonavos r. sav.;52258.0;50–54;1243;0.6215;32478.347;19779.653;0.0625;0.03884375;0.37849999999999995;0.023656249999999997;2029.8966875;1236.2283125
5809;2001;Jonavos r. sav.;52258.0;55–59;1258;0.629;32870.282;19387.718;0.0625;0.0393125;0.371;0.0231875;2054.392625;1211.732375
5810;2001;Jonavos r. sav.;52258.0;60–64;1402;0.701;36632.858;15625.142;0.0625;0.0438125;0.29900000000000004;0.018687500000000003;2289.553625;976.5713750000001
5811;2001;Jonavos r. sav.;52258.0;65–69;1667;0.8335;43557.043;8700.957000000002;0.0625;0.05209375;0.16649999999999998;0.010406249999999999;2722.3151875;543.8098124999999
5812;2001;Jonavos r. sav.;52258.0;70–74;1916;0.958;50063.164;2194.836000000003;0.0625;0.059875;0.04200000000000004;0.0026250000000000023;3128.94775;137.17725000000013
5813;2001;Jonavos r. sav.;52258.0;75 ir vyresni;2710;1.355;70809.59;-18551.589999999997;0.0625;0.0846875;0.355;0.0221875;4425.599375;1159.474375
5814;2002;Jonavos r. sav.;52031.0;Iš viso pagal amžių;1122;0.561;29189.391000000003;22841.608999999997;0.0625;0.0350625;0.43899999999999995;0.027437499999999997;1824.3369375000002;1427.6005624999998
5815;2002;Jonavos r. sav.;52031.0;0–4;973;0.4865;25313.0815;26717.9185;0.0625;0.03040625;0.5135000000000001;0.032093750000000004;1582.06759375;1669.8699062500002
5816;2002;Jonavos r. sav.;52031.0;5–9;962;0.481;25026.911;27004.089;0.0625;0.0300625;0.519;0.0324375;1564.1819375;1687.7555625
5817;2002;Jonavos r. sav.;52031.0;10–14;913;0.4565;23752.1515;28278.8485;0.0625;0.02853125;0.5435;0.03396875;1484.50946875;1767.42803125
5818;2002;Jonavos r. sav.;52031.0;15–19;974;0.487;25339.096999999998;26691.903000000002;0.0625;0.0304375;0.513;0.0320625;1583.6935624999999;1668.2439375000001
5819;2002;Jonavos r. sav.;52031.0;20–24;873;0.4365;22711.5315;29319.4685;0.0625;0.02728125;0.5635;0.03521875;1419.47071875;1832.46678125
5820;2002;Jonavos r. sav.;52031.0;25–29;913;0.4565;23752.1515;28278.8485;0.0625;0.02853125;0.5435;0.03396875;1484.50946875;1767.42803125
5821;2002;Jonavos r. sav.;52031.0;30–34;1050;0.525;27316.275;24714.725;0.0625;0.0328125;0.475;0.0296875;1707.2671875;1544.6703125
5822;2002;Jonavos r. sav.;52031.0;35–39;1032;0.516;26847.996;25183.004;0.0625;0.03225;0.484;0.03025;1677.99975;1573.93775
5823;2002;Jonavos r. sav.;52031.0;40–44;1110;0.555;28877.205;23153.795;0.0625;0.0346875;0.44499999999999995;0.027812499999999997;1804.8253125;1447.1121875
5824;2002;Jonavos r. sav.;52031.0;45–49;1149;0.5745;29891.8095;22139.1905;0.0625;0.03590625;0.4255;0.02659375;1868.23809375;1383.69940625
5825;2002;Jonavos r. sav.;52031.0;50–54;1246;0.623;32415.313;19615.687;0.0625;0.0389375;0.377;0.0235625;2025.9570625;1225.9804375
5826;2002;Jonavos r. sav.;52031.0;55–59;1262;0.631;32831.561;19199.439;0.0625;0.0394375;0.369;0.0230625;2051.9725625;1199.9649375
5827;2002;Jonavos r. sav.;52031.0;60–64;1393;0.6965;36239.5915;15791.408499999998;0.0625;0.04353125;0.3035;0.01896875;2264.97446875;986.96303125
5828;2002;Jonavos r. sav.;52031.0;65–69;1577;0.7885;41026.4435;11004.556499999999;0.0625;0.04928125;0.21150000000000002;0.013218750000000001;2564.15271875;687.78478125
5829;2002;Jonavos r. sav.;52031.0;70–74;1805;0.9025;46957.9775;5073.022499999999;0.0625;0.05640625;0.09750000000000003;0.006093750000000002;2934.87359375;317.0639062500001
5830;2002;Jonavos r. sav.;52031.0;75 ir vyresni;2880;1.44;74924.64;-22893.64;0.0625;0.09;0.43999999999999995;0.027499999999999997;4682.79;1430.8524999999997
5831;2003;Jonavos r. sav.;51734.0;Iš viso pagal amžių;1128;0.564;29177.976;22556.024;0.0625;0.03525;0.43600000000000005;0.027250000000000003;1823.6235;1409.7515
5832;2003;Jonavos r. sav.;51734.0;0–4;967;0.4835;25013.389;26720.611;0.0625;0.03021875;0.5165;0.03228125;1563.3368125;1670.0381874999998
5833;2003;Jonavos r. sav.;51734.0;5–9;979;0.4895;25323.792999999998;26410.207000000002;0.0625;0.03059375;0.5105;0.03190625;1582.7370624999999;1650.6379375
5834;2003;Jonavos r. sav.;51734.0;10–14;904;0.452;23383.768;28350.232;0.0625;0.02825;0.548;0.03425;1461.4855;1771.8895000000002
5835;2003;Jonavos r. sav.;51734.0;15–19;964;0.482;24935.788;26798.212;0.0625;0.030125;0.518;0.032375;1558.48675;1674.88825
5836;2003;Jonavos r. sav.;51734.0;20–24;905;0.4525;23409.635000000002;28324.364999999998;0.0625;0.02828125;0.5475;0.03421875;1463.1021875000001;1770.2728124999999
5837;2003;Jonavos r. sav.;51734.0;25–29;911;0.4555;23564.837;28169.163;0.0625;0.02846875;0.5445;0.03403125;1472.8023125;1760.5726875
5838;2003;Jonavos r. sav.;51734.0;30–34;1017;0.5085;26306.738999999998;25427.261000000002;0.0625;0.03178125;0.49150000000000005;0.030718750000000003;1644.1711874999999;1589.2038125000001
5839;2003;Jonavos r. sav.;51734.0;35–39;1050;0.525;27160.350000000002;24573.649999999998;0.0625;0.0328125;0.475;0.0296875;1697.5218750000001;1535.8531249999999
5840;2003;Jonavos r. sav.;51734.0;40–44;1104;0.552;28557.168;23176.832;0.0625;0.0345;0.44799999999999995;0.027999999999999997;1784.823;1448.552
5841;2003;Jonavos r. sav.;51734.0;45–49;1154;0.577;29850.517999999996;21883.482000000004;0.0625;0.0360625;0.42300000000000004;0.026437500000000003;1865.6573749999998;1367.7176250000002
5842;2003;Jonavos r. sav.;51734.0;50–54;1240;0.62;32075.079999999998;19658.920000000002;0.0625;0.03875;0.38;0.02375;2004.6924999999999;1228.6825000000001
5843;2003;Jonavos r. sav.;51734.0;55–59;1243;0.6215;32152.681000000004;19581.318999999996;0.0625;0.03884375;0.37849999999999995;0.023656249999999997;2009.5425625000003;1223.8324374999997
5844;2003;Jonavos r. sav.;51734.0;60–64;1401;0.7005;36239.667;15494.332999999999;0.0625;0.04378125;0.2995;0.01871875;2264.9791875;968.3958124999999
5845;2003;Jonavos r. sav.;51734.0;65–69;1579;0.7895;40843.993;10890.006999999998;0.0625;0.04934375;0.21050000000000002;0.013156250000000001;2552.7495625;680.6254375000001
5846;2003;Jonavos r. sav.;51734.0;70–74;1902;0.951;49199.034;2534.9660000000003;0.0625;0.0594375;0.049000000000000044;0.0030625000000000027;3074.939625;158.43537500000014
5847;2003;Jonavos r. sav.;51734.0;75 ir vyresni;2805;1.4025;72556.935;-20822.934999999998;0.0625;0.08765625;0.4025000000000001;0.025156250000000005;4534.8084375;1301.4334375000003
5848;2004;Jonavos r. sav.;51510.0;Iš viso pagal amžių;1125;0.5625;28974.375;22535.625;0.0625;0.03515625;0.4375;0.02734375;1810.8984375;1408.4765625
5849;2004;Jonavos r. sav.;51510.0;0–4;958;0.479;24673.289999999997;26836.710000000003;0.0625;0.0299375;0.521;0.0325625;1542.0806249999998;1677.2943750000002
5850;2004;Jonavos r. sav.;51510.0;5–9;965;0.4825;24853.575;26656.425;0.0625;0.03015625;0.5175000000000001;0.032343750000000004;1553.3484375;1666.0265625000002
5851;2004;Jonavos r. sav.;51510.0;10–14;931;0.4655;23977.905000000002;27532.094999999998;0.0625;0.02909375;0.5345;0.03340625;1498.6190625000002;1720.7559374999998
5852;2004;Jonavos r. sav.;51510.0;15–19;955;0.4775;24596.024999999998;26913.975000000002;0.0625;0.02984375;0.5225;0.03265625;1537.2515624999999;1682.1234375
5853;2004;Jonavos r. sav.;51510.0;20–24;895;0.4475;23050.725000000002;28459.274999999998;0.0625;0.02796875;0.5525;0.03453125;1440.6703125000001;1778.7046874999999
5854;2004;Jonavos r. sav.;51510.0;25–29;933;0.4665;24029.415;27480.585;0.0625;0.02915625;0.5335;0.03334375;1501.8384375;1717.5365625
5855;2004;Jonavos r. sav.;51510.0;30–34;960;0.48;24724.8;26785.2;0.0625;0.03;0.52;0.0325;1545.3;1674.075
5856;2004;Jonavos r. sav.;51510.0;35–39;1068;0.534;27506.34;24003.66;0.0625;0.033375;0.46599999999999997;0.029124999999999998;1719.14625;1500.22875
5857;2004;Jonavos r. sav.;51510.0;40–44;1091;0.5455;28098.704999999998;23411.295000000002;0.0625;0.03409375;0.4545;0.02840625;1756.1690624999999;1463.2059375000001
5858;2004;Jonavos r. sav.;51510.0;45–49;1149;0.5745;29592.495;21917.505;0.0625;0.03590625;0.4255;0.02659375;1849.5309375;1369.8440625
5859;2004;Jonavos r. sav.;51510.0;50–54;1222;0.611;31472.61;20037.39;0.0625;0.0381875;0.389;0.0243125;1967.038125;1252.336875
5860;2004;Jonavos r. sav.;51510.0;55–59;1247;0.6235;32116.485000000004;19393.514999999996;0.0625;0.03896875;0.37649999999999995;0.023531249999999997;2007.2803125000003;1212.0946874999997
5861;2004;Jonavos r. sav.;51510.0;60–64;1417;0.7085;36494.835;15015.165;0.0625;0.04428125;0.2915;0.01821875;2280.9271875;938.4478124999999
5862;2004;Jonavos r. sav.;51510.0;65–69;1558;0.779;40126.29;11383.71;0.0625;0.0486875;0.22099999999999997;0.013812499999999998;2507.893125;711.481875
5863;2004;Jonavos r. sav.;51510.0;70–74;1954;0.977;50325.27;1184.7300000000032;0.0625;0.0610625;0.02300000000000002;0.0014375000000000013;3145.329375;74.04562500000007
5864;2004;Jonavos r. sav.;51510.0;75 ir vyresni;2676;1.338;68920.38;-17410.380000000005;0.0625;0.083625;0.3380000000000001;0.021125000000000005;4307.52375;1088.1487500000003
5865;2005;Jonavos r. sav.;51218.0;Iš viso pagal amžių;1127;0.5635;28861.343;22356.657;0.0625;0.03521875;0.4365;0.02728125;1803.8339375;1397.2910625
5866;2005;Jonavos r. sav.;51218.0;0–4;936;0.468;23970.024;27247.976;0.0625;0.02925;0.532;0.03325;1498.1265;1702.9985000000001
5867;2005;Jonavos r. sav.;51218.0;5–9;955;0.4775;24456.594999999998;26761.405000000002;0.0625;0.02984375;0.5225;0.03265625;1528.5371874999998;1672.5878125
5868;2005;Jonavos r. sav.;51218.0;10–14;958;0.479;24533.422;26684.578;0.0625;0.0299375;0.521;0.0325625;1533.338875;1667.786125
5869;2005;Jonavos r. sav.;51218.0;15–19;958;0.479;24533.422;26684.578;0.0625;0.0299375;0.521;0.0325625;1533.338875;1667.786125
5870;2005;Jonavos r. sav.;51218.0;20–24;893;0.4465;22868.837;28349.163;0.0625;0.02790625;0.5535;0.03459375;1429.3023125;1771.8226875
5871;2005;Jonavos r. sav.;51218.0;25–29;921;0.4605;23585.889000000003;27632.110999999997;0.0625;0.02878125;0.5395;0.03371875;1474.1180625000002;1727.0069374999998
5872;2005;Jonavos r. sav.;51218.0;30–34;934;0.467;23918.806;27299.194;0.0625;0.0291875;0.5329999999999999;0.033312499999999995;1494.925375;1706.1996249999997
5873;2005;Jonavos r. sav.;51218.0;35–39;1083;0.5415;27734.547;23483.453;0.0625;0.03384375;0.4585;0.02865625;1733.4091875;1467.7158125
5874;2005;Jonavos r. sav.;51218.0;40–44;1051;0.5255;26915.058999999997;24302.941000000003;0.0625;0.03284375;0.47450000000000003;0.029656250000000002;1682.1911874999998;1518.9338125000002
5875;2005;Jonavos r. sav.;51218.0;45–49;1168;0.584;29911.311999999998;21306.688000000002;0.0625;0.0365;0.41600000000000004;0.026000000000000002;1869.4569999999999;1331.6680000000001
5876;2005;Jonavos r. sav.;51218.0;50–54;1233;0.6165;31575.897;19642.103;0.0625;0.03853125;0.38349999999999995;0.023968749999999997;1973.4935625;1227.6314375
5877;2005;Jonavos r. sav.;51218.0;55–59;1269;0.6345;32497.820999999996;18720.179000000004;0.0625;0.03965625;0.36550000000000005;0.022843750000000003;2031.1138124999998;1170.0111875000002
5878;2005;Jonavos r. sav.;51218.0;60–64;1420;0.71;36364.78;14853.220000000001;0.0625;0.044375;0.29000000000000004;0.018125000000000002;2272.79875;928.3262500000001
5879;2005;Jonavos r. sav.;51218.0;65–69;1554;0.777;39796.386;11421.614000000001;0.0625;0.0485625;0.22299999999999998;0.013937499999999999;2487.274125;713.850875
5880;2005;Jonavos r. sav.;51218.0;70–74;2000;1.0;51218.0;0.0;0.0625;0.0625;0.0;0.0;3201.125;0.0
5881;2005;Jonavos r. sav.;51218.0;75 ir vyresni;2577;1.2885;65994.393;-14776.392999999996;0.0625;0.08053125;0.2885;0.01803125;4124.6495625;923.5245624999999
5882;2006;Jonavos r. sav.;50373.0;Iš viso pagal amžių;1130;0.565;28460.745;21912.255;0.0625;0.0353125;0.43500000000000005;0.027187500000000003;1778.7965625;1369.5159375
5883;2006;Jonavos r. sav.;50373.0;0–4;937;0.4685;23599.750500000002;26773.249499999998;0.0625;0.02928125;0.5315;0.03321875;1474.9844062500001;1673.3280937499999
5884;2006;Jonavos r. sav.;50373.0;5–9;957;0.4785;24103.480499999998;26269.519500000002;0.0625;0.02990625;0.5215000000000001;0.032593750000000005;1506.4675312499999;1641.8449687500001
5885;2006;Jonavos r. sav.;50373.0;10–14;950;0.475;23927.175;26445.825;0.0625;0.0296875;0.525;0.0328125;1495.4484375;1652.8640625
5886;2006;Jonavos r. sav.;50373.0;15–19;934;0.467;23524.191000000003;26848.808999999997;0.0625;0.0291875;0.5329999999999999;0.033312499999999995;1470.2619375000002;1678.0505624999998
5887;2006;Jonavos r. sav.;50373.0;20–24;952;0.476;23977.548;26395.452;0.0625;0.02975;0.524;0.03275;1498.59675;1649.71575
5888;2006;Jonavos r. sav.;50373.0;25–29;897;0.4485;22592.2905;27780.7095;0.0625;0.02803125;0.5515;0.03446875;1412.01815625;1736.29434375
5889;2006;Jonavos r. sav.;50373.0;30–34;929;0.4645;23398.2585;26974.7415;0.0625;0.02903125;0.5355;0.03346875;1462.39115625;1685.92134375
5890;2006;Jonavos r. sav.;50373.0;35–39;1067;0.5335;26873.995499999997;23499.004500000003;0.0625;0.03334375;0.4665;0.02915625;1679.6247187499998;1468.6877812500002
5891;2006;Jonavos r. sav.;50373.0;40–44;1053;0.5265;26521.3845;23851.6155;0.0625;0.03290625;0.47350000000000003;0.029593750000000002;1657.58653125;1490.72596875
5892;2006;Jonavos r. sav.;50373.0;45–49;1138;0.569;28662.236999999997;21710.763000000003;0.0625;0.0355625;0.43100000000000005;0.026937500000000003;1791.3898124999998;1356.9226875000002
5893;2006;Jonavos r. sav.;50373.0;50–54;1219;0.6095;30702.343500000003;19670.656499999997;0.0625;0.03809375;0.39049999999999996;0.024406249999999997;1918.8964687500002;1229.4160312499998
5894;2006;Jonavos r. sav.;50373.0;55–59;1307;0.6535;32918.7555;17454.2445;0.0625;0.04084375;0.34650000000000003;0.021656250000000002;2057.42221875;1090.89028125
5895;2006;Jonavos r. sav.;50373.0;60–64;1396;0.698;35160.354;15212.646;0.0625;0.043625;0.30200000000000005;0.018875000000000003;2197.522125;950.7903750000002
5896;2006;Jonavos r. sav.;50373.0;65–69;1573;0.7865;39618.364499999996;10754.635500000004;0.0625;0.04915625;0.21350000000000002;0.013343750000000001;2476.1477812499998;672.16471875
5897;2006;Jonavos r. sav.;50373.0;70–74;1930;0.965;48609.945;1763.0550000000003;0.0625;0.0603125;0.03500000000000003;0.002187500000000002;3038.1215625;110.1909375000001
5898;2006;Jonavos r. sav.;50373.0;75 ir vyresni;2612;1.306;65787.138;-15414.138000000006;0.0625;0.081625;0.30600000000000005;0.019125000000000003;4111.696125;963.3836250000002
5899;2007;Jonavos r. sav.;49589.0;Iš viso pagal amžių;1140;0.57;28265.729999999996;21323.270000000004;0.0625;0.035625;0.43000000000000005;0.026875000000000003;1766.6081249999997;1332.7043750000003
5900;2007;Jonavos r. sav.;49589.0;0–4;958;0.479;23753.130999999998;25835.869000000002;0.0625;0.0299375;0.521;0.0325625;1484.5706874999998;1614.7418125000002
5901;2007;Jonavos r. sav.;49589.0;5–9;977;0.4885;24224.2265;25364.7735;0.0625;0.03053125;0.5115000000000001;0.031968750000000004;1514.01415625;1585.2983437500002
5902;2007;Jonavos r. sav.;49589.0;10–14;963;0.4815;23877.103499999997;25711.896500000003;0.0625;0.03009375;0.5185;0.03240625;1492.3189687499998;1606.99353125
5903;2007;Jonavos r. sav.;49589.0;15–19;904;0.452;22414.228;27174.772;0.0625;0.02825;0.548;0.03425;1400.88925;1698.42325
5904;2007;Jonavos r. sav.;49589.0;20–24;997;0.4985;24720.1165;24868.8835;0.0625;0.03115625;0.5015000000000001;0.031343750000000004;1545.00728125;1554.3052187500002
5905;2007;Jonavos r. sav.;49589.0;25–29;871;0.4355;21596.0095;27992.9905;0.0625;0.02721875;0.5645;0.03528125;1349.75059375;1749.56190625
5906;2007;Jonavos r. sav.;49589.0;30–34;916;0.458;22711.762000000002;26877.237999999998;0.0625;0.028625;0.542;0.033875;1419.4851250000002;1679.827375
5907;2007;Jonavos r. sav.;49589.0;35–39;1067;0.5335;26455.731499999998;23133.268500000002;0.0625;0.03334375;0.4665;0.02915625;1653.4832187499999;1445.8292812500001
5908;2007;Jonavos r. sav.;49589.0;40–44;1059;0.5295;26257.3755;23331.6245;0.0625;0.03309375;0.47050000000000003;0.029406250000000002;1641.08596875;1458.22653125
5909;2007;Jonavos r. sav.;49589.0;45–49;1148;0.574;28464.086;21124.914;0.0625;0.035875;0.42600000000000005;0.026625000000000003;1779.005375;1320.307125
5910;2007;Jonavos r. sav.;49589.0;50–54;1210;0.605;30001.344999999998;19587.655000000002;0.0625;0.0378125;0.395;0.0246875;1875.0840624999998;1224.2284375000002
5911;2007;Jonavos r. sav.;49589.0;55–59;1336;0.668;33125.452000000005;16463.547999999995;0.0625;0.04175;0.33199999999999996;0.020749999999999998;2070.3407500000003;1028.97175
5912;2007;Jonavos r. sav.;49589.0;60–64;1394;0.697;34563.532999999996;15025.467000000004;0.0625;0.0435625;0.30300000000000005;0.018937500000000003;2160.2208124999997;939.0916875000001
5913;2007;Jonavos r. sav.;49589.0;65–69;1602;0.801;39720.789000000004;9868.210999999996;0.0625;0.0500625;0.19899999999999995;0.012437499999999997;2482.5493125000003;616.7631874999998
5914;2007;Jonavos r. sav.;49589.0;70–74;1867;0.9335;46291.3315;3297.6684999999998;0.0625;0.05834375;0.0665;0.00415625;2893.20821875;206.10428125
5915;2007;Jonavos r. sav.;49589.0;75 ir vyresni;2663;1.3315;66027.75349999999;-16438.75349999999;0.0625;0.08321875;0.3314999999999999;0.020718749999999994;4126.7345937499995;1027.4220937499997
5916;2008;Jonavos r. sav.;49051.0;Iš viso pagal amžių;1142;0.571;28008.121;21042.879;0.0625;0.0356875;0.42900000000000005;0.026812500000000003;1750.5075625;1315.1799375
5917;2008;Jonavos r. sav.;49051.0;0–4;970;0.485;23789.735;25261.265;0.0625;0.0303125;0.515;0.0321875;1486.8584375;1578.8290625
5918;2008;Jonavos r. sav.;49051.0;5–9;964;0.482;23642.582;25408.418;0.0625;0.030125;0.518;0.032375;1477.661375;1588.026125
5919;2008;Jonavos r. sav.;49051.0;10–14;987;0.4935;24206.6685;24844.3315;0.0625;0.03084375;0.5065;0.03165625;1512.91678125;1552.7707187499998
5920;2008;Jonavos r. sav.;49051.0;15–19;894;0.447;21925.797;27125.203;0.0625;0.0279375;0.5529999999999999;0.034562499999999996;1370.3623125;1695.3251874999999
5921;2008;Jonavos r. sav.;49051.0;20–24;975;0.4875;23912.3625;25138.6375;0.0625;0.03046875;0.5125;0.03203125;1494.52265625;1571.1648437499998
5922;2008;Jonavos r. sav.;49051.0;25–29;879;0.4395;21557.9145;27493.0855;0.0625;0.02746875;0.5605;0.03503125;1347.36965625;1718.31784375
5923;2008;Jonavos r. sav.;49051.0;30–34;916;0.458;22465.358;26585.642;0.0625;0.028625;0.542;0.033875;1404.084875;1661.6026250000002
5924;2008;Jonavos r. sav.;49051.0;35–39;1029;0.5145;25236.7395;23814.2605;0.0625;0.03215625;0.48550000000000004;0.030343750000000003;1577.29621875;1488.39128125
5925;2008;Jonavos r. sav.;49051.0;40–44;1088;0.544;26683.744000000002;22367.255999999998;0.0625;0.034;0.45599999999999996;0.028499999999999998;1667.7340000000002;1397.9534999999998
5926;2008;Jonavos r. sav.;49051.0;45–49;1123;0.5615;27542.1365;21508.8635;0.0625;0.03509375;0.4385;0.02740625;1721.38353125;1344.30396875
5927;2008;Jonavos r. sav.;49051.0;50–54;1223;0.6115;29994.686500000003;19056.313499999997;0.0625;0.03821875;0.38849999999999996;0.024281249999999997;1874.6679062500002;1191.0195937499998
5928;2008;Jonavos r. sav.;49051.0;55–59;1331;0.6655;32643.4405;16407.5595;0.0625;0.04159375;0.3345;0.02090625;2040.21503125;1025.47246875
5929;2008;Jonavos r. sav.;49051.0;60–64;1351;0.6755;33133.9505;15917.049500000001;0.0625;0.04221875;0.3245;0.02028125;2070.87190625;994.8155937500001
5930;2008;Jonavos r. sav.;49051.0;65–69;1620;0.81;39731.310000000005;9319.689999999995;0.0625;0.050625;0.18999999999999995;0.011874999999999997;2483.2068750000003;582.4806249999998
5931;2008;Jonavos r. sav.;49051.0;70–74;1901;0.9505;46622.9755;2428.0244999999995;0.0625;0.05940625;0.04949999999999999;0.0030937499999999993;2913.93596875;151.75153124999997
5932;2008;Jonavos r. sav.;49051.0;75 ir vyresni;2705;1.3525;66341.47750000001;-17290.477500000008;0.0625;0.08453125;0.35250000000000004;0.022031250000000002;4146.3423437500005;1080.65484375
5933;2009;Jonavos r. sav.;48792.0;Iš viso pagal amžių;1145;0.5725;27933.420000000002;20858.579999999998;0.0625;0.03578125;0.4275;0.02671875;1745.8387500000001;1303.6612499999999
5934;2009;Jonavos r. sav.;48792.0;0–4;977;0.4885;23834.892;24957.108;0.0625;0.03053125;0.5115000000000001;0.031968750000000004;1489.68075;1559.8192500000002
5935;2009;Jonavos r. sav.;48792.0;5–9;967;0.4835;23590.932;25201.068;0.0625;0.03021875;0.5165;0.03228125;1474.43325;1575.06675
5936;2009;Jonavos r. sav.;48792.0;10–14;965;0.4825;23542.14;25249.86;0.0625;0.03015625;0.5175000000000001;0.032343750000000004;1471.38375;1578.1162500000003
5937;2009;Jonavos r. sav.;48792.0;15–19;925;0.4625;22566.3;26225.7;0.0625;0.02890625;0.5375;0.03359375;1410.39375;1639.10625
5938;2009;Jonavos r. sav.;48792.0;20–24;975;0.4875;23786.1;25005.9;0.0625;0.03046875;0.5125;0.03203125;1486.63125;1562.8687499999999
5939;2009;Jonavos r. sav.;48792.0;25–29;867;0.4335;21151.332;27640.668;0.0625;0.02709375;0.5665;0.03540625;1321.95825;1727.54175
5940;2009;Jonavos r. sav.;48792.0;30–34;965;0.4825;23542.14;25249.86;0.0625;0.03015625;0.5175000000000001;0.032343750000000004;1471.38375;1578.1162500000003
5941;2009;Jonavos r. sav.;48792.0;35–39;974;0.487;23761.703999999998;25030.296000000002;0.0625;0.0304375;0.513;0.0320625;1485.1064999999999;1564.3935000000001
5942;2009;Jonavos r. sav.;48792.0;40–44;1096;0.548;26738.016000000003;22053.983999999997;0.0625;0.03425;0.45199999999999996;0.028249999999999997;1671.1260000000002;1378.3739999999998
5943;2009;Jonavos r. sav.;48792.0;45–49;1125;0.5625;27445.5;21346.5;0.0625;0.03515625;0.4375;0.02734375;1715.34375;1334.15625
5944;2009;Jonavos r. sav.;48792.0;50–54;1212;0.606;29567.951999999997;19224.048000000003;0.0625;0.037875;0.394;0.024625;1847.9969999999998;1201.5030000000002
5945;2009;Jonavos r. sav.;48792.0;55–59;1319;0.6595;32178.324;16613.676;0.0625;0.04121875;0.3405;0.02128125;2011.14525;1038.35475
5946;2009;Jonavos r. sav.;48792.0;60–64;1381;0.6905;33690.876;15101.124000000003;0.0625;0.04315625;0.3095;0.01934375;2105.67975;943.82025
5947;2009;Jonavos r. sav.;48792.0;65–69;1630;0.815;39765.479999999996;9026.520000000004;0.0625;0.0509375;0.18500000000000005;0.011562500000000003;2485.3424999999997;564.1575000000001
5948;2009;Jonavos r. sav.;48792.0;70–74;1836;0.918;44791.056000000004;4000.943999999996;0.0625;0.057375;0.08199999999999996;0.005124999999999998;2799.4410000000003;250.05899999999988
5949;2009;Jonavos r. sav.;48792.0;75 ir vyresni;2695;1.3475;65747.22;-16955.22;0.0625;0.08421875;0.3474999999999999;0.021718749999999995;4109.20125;1059.7012499999998
5950;2010;Jonavos r. sav.;48036.0;Iš viso pagal amžių;1159;0.5795;27836.862;20199.138;0.0625;0.03621875;0.4205;0.02628125;1739.803875;1262.446125
5951;2010;Jonavos r. sav.;48036.0;0–4;988;0.494;23729.784;24306.216;0.0625;0.030875;0.506;0.031625;1483.1115;1519.1385
5952;2010;Jonavos r. sav.;48036.0;5–9;947;0.4735;22745.046;25290.954;0.0625;0.02959375;0.5265;0.03290625;1421.565375;1580.6846249999999
5953;2010;Jonavos r. sav.;48036.0;10–14;965;0.4825;23177.37;24858.63;0.0625;0.03015625;0.5175000000000001;0.032343750000000004;1448.585625;1553.6643750000003
5954;2010;Jonavos r. sav.;48036.0;15–19;962;0.481;23105.316;24930.684;0.0625;0.0300625;0.519;0.0324375;1444.08225;1558.16775
5955;2010;Jonavos r. sav.;48036.0;20–24;993;0.4965;23849.874;24186.126;0.0625;0.03103125;0.5035000000000001;0.031468750000000004;1490.617125;1511.6328750000002
5956;2010;Jonavos r. sav.;48036.0;25–29;888;0.444;21327.984;26708.016;0.0625;0.02775;0.556;0.03475;1332.999;1669.2510000000002
